entidad,nit_entidad,departamento_entidad,ciudad_entidad,ordenentidad,codigo_pci,id_del_proceso,referencia_del_proceso,ppi,id_del_portafolio,nombre_del_procedimiento,descripci_n_del_procedimiento,fase,fecha_de_publicacion_del,fecha_de_ultima_publicaci,fecha_de_publicacion_fase,fecha_de_publicacion_fase_1,fecha_de_publicacion,fecha_de_publicacion_fase_2,fecha_de_publicacion_fase_3,precio_base,modalidad_de_contratacion,justificaci_n_modalidad_de,duracion,unidad_de_duracion,fecha_de_recepcion_de,fecha_de_apertura_de_respuesta,fecha_de_apertura_efectiva,ciudad_de_la_unidad_de,nombre_de_la_unidad_de,proveedores_invitados,proveedores_con_invitacion,visualizaciones_del,proveedores_que_manifestaron,respuestas_al_procedimiento,respuestas_externas,conteo_de_respuestas_a_ofertas,proveedores_unicos_con,numero_de_lotes,estado_del_procedimiento,id_estado_del_procedimiento,adjudicado,id_adjudicacion,codigoproveedor,departamento_proveedor,ciudad_proveedor,fecha_adjudicacion,valor_total_adjudicacion,nombre_del_adjudicador,nombre_del_proveedor,nit_del_proveedor_adjudicado,codigo_principal_de_categoria,estado_de_apertura_del_proceso,tipo_de_contrato,subtipo_de_contrato,categorias_adicionales,urlproceso,codigo_entidad,estado_resumen
SECRETARÍA DISTRITAL DE MOVILIDAD,8999990619,Distrito Capital de Bogotá,Bogotá,Territorial,Centralizada,CO1.REQ.487533,SDM-CPS-558-2018,701699407,CO1.BDOS.469736,prestación de servicios asistenciales a la DCV,"PRESTAR SERVICIOS ASISTENCIALES A LA DIRECCIÓN DE CONTROL Y VIGILANCIA DE LA SECRETARÍA DISTRITAL DE MOVILIDAD PARA LA REALIZACIÓN DE ACTIVIDADES DE APOYO EN LA ESTRUCTURACIÓN, PROCESAMIENTO, VINCULACIÓN Y GEORREFERENCIACIÓN DE PLANES DE MANEJO DE TRÁNSITO DE BAJO Y MODERADO IMPACTO, A TRAVÉS DE LAS HERRAMIENTAS TECNOLÓGICAS QUE UTILIZA LA ENTIDAD",Presentación de oferta,2018-07-16T00:00:00.000,2018-07-16T00:00:00.000,,,,,2018-07-16T00:00:00.000,16907450,Contratación directa,Servicios profesionales y apoyo a la gestión,7,Mes(es),,,,Bogotá,DIRECCIÓN DE ASUNTOS LEGALES,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111620,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.473461,701699407,Presentación de oferta
FONDO DE PASIVO SOCIAL DE FERROCARRILES NACIONALES DE COLOMBIA ENTIDAD,800112806,Cundinamarca,No Definido,Nacional,Centralizada,CO1.REQ.4593655,CPS-440-2023,702492422,CO1.BDOS.4489612,CPS-440-2023,"PRESTAR LOS 
SERVICIOS PROFESIONALES EN ASUNTOS RELACIONADOS CON LOS PROCESOS DE JURISDICCIÓN 
COACTIVA DE CONFORMIDAD CON LAS DISPOSICIONES CONTENIDAS EN EL DECRETO N°. 494 DE 
2019 - CONVENIO 511 EN LA OFICINA ASESORA JURIDICA DEL FONDO DE PASIVO SOCIAL DE 
FERROCARRILES NACIONALES DE COLOMBIA.",Presentación de oferta,2023-05-30T00:00:00.000,2023-05-30T00:00:00.000,,,,,2023-05-30T00:00:00.000,19615225,Contratación directa,Servicios profesionales y apoyo a la gestión,5,Mes(es),,,,Bogotá,FONDO DE PASIVO SOCIAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4496261,702492422,Presentación de oferta
ESE HOSPITAL JOSE RUDENCIDO LOPEZ PARODI,806006753,Bolívar,Barranco De Loba,Territorial,Centralizada,CO1.REQ.6309641,144 DE 2024,718663685,CO1.BDOS.6186930,SULIVETH SALAZAR ACEVEDO,"ENFERMERA JEFE PARA EL DESARROLLO DE LOS PROGRAMAS
DE PROMOCIÓN Y PREVENCIÓN (PYP) Y URGENCIAS DE LA E.S.E.",Presentación de oferta,2024-05-29T00:00:00.000,2024-05-29T00:00:00.000,,,,,2024-05-29T00:00:00.000,3100000,Contratación régimen especial,Regla aplicable,1,Mes(es),,,,Barranco De Loba,EQUIPO DE CONTRATACIÓN,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101601,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6195437,718663685,Presentación de oferta
E.S.E. HOSPITAL MENTAL DE ANTIOQUIA-HOMO,890905166,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6875883,NA133308,704033182,CO1.BDOS.6747510,MUSICAR SA,Prestación de servicios de espera telefónica en línea de contacto,Presentación de oferta,2024-09-20T00:00:00.000,2024-09-20T00:00:00.000,,,,,2024-09-20T00:00:00.000,4023,Contratación régimen especial,Decreto 092 de 2017,1,día(s),,,,Bello,ESE HOMO-OFICINA JURIDICA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.43232100,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6757305,704033182,Presentación de oferta
ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN,819001712,Magdalena,Aracataca,Nacional,Descentralizada,CO1.REQ.6446570,CPS-124-2024,704356211,CO1.BDOS.6322487,NAISLA ANDREA TORRES MORGAN,"PRESTACION DE SERVICIOS DE APOYO A LA GESTION COMO ADMISIONISTA EN EL ÁREA DE FACTURACIÓN PARA EL DESARROLLO DE LA ESE HOSPITAL LUISA SANTIAGA MARQUEZ IGUARAN DE ARACATACA, MAGDALENA.",Presentación de oferta,2024-06-29T00:00:00.000,2024-06-29T00:00:00.000,,,,,2024-06-29T00:00:00.000,3000000,Contratación régimen especial,Regla aplicable,2,Mes(es),,,,Aracataca,CONTRATACION ESELUISA SANTIAGA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6331966,704356211,Presentación de oferta
SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DISTRITAL DE SALUD DE CALI,890399011,Valle del Cauca,Cali,Territorial,Centralizada,CO1.REQ.4822433,4145.010.32.1.1050-2023,702408220,CO1.BDOS.4716602,PS TB,Prestar servicios de apoyo a la gestión a la Secretaría de Salud del Distrito especial de Santiago de Cali Grupo de Salud Pública con enfoque diferencial subgrupo Adultez y Vejez en el desarrollo de las actividades para mejorar la detección temprana de tuberculosis y Hansen en cumplimiento del proyecto denominado Fortalecimiento en la detección de tuberculosis y Hansen en Santiago de Cali BP 26003300,Presentación de oferta,2023-07-13T00:00:00.000,2023-07-13T00:00:00.000,,,,,2023-07-13T00:00:00.000,14880000,Contratación directa,Servicios profesionales y apoyo a la gestión,163,día(s),,,,Cali,SECRETARIA DISTRITAL DE SALUD DE CALI,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4731192,702408220,Presentación de oferta
DEPARTAMENTO NACIONAL DE PLANEACIÓN,899999011,Distrito Capital de Bogotá,Bogotá,Nacional,Centralizada,CO1.REQ.120707,CDPS-131-17,700220049,CO1.BDOS.118106,CARLOS ANDRES CRUZ SANCHEZ,"Apoyar a la Dirección de Inversiones y Finanzas Públicas - DIFP en los procesos de programación, ejecución y seguimiento del presupuesto de inversión de la Nación y las Empresas Comerciales e Industriales del Estado, así como en las actividades asociadas al desplazamiento y atención a las víctimas del conflicto armado.",Presentación de oferta,2017-01-11T00:00:00.000,2017-01-11T00:00:00.000,,,,,2017-01-11T00:00:00.000,76529283,Contratación Directa (con ofertas),Ejecución de trabajos artísticos,350,día(s),2017-01-13T00:00:00.000,,2017-01-11T00:00:00.000,No Aplica,SUBDIRECCIÓN DE CONTRATACIÓN,1,1,1,0,1,0,0,1,0,Seleccionado,70,Si,CO1.AWD.82006,700426034,No Definido,No Definido,2017-01-16T00:00:00.000,76529283,Efigenia De Jesús Estrada Díaz,Carlos Andrés Cruz Sanchez,No Definido,V1.80101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.115012,700220049,Adjudicado
SECRETARIA DE EDUCACION DEL DISTRITO,8999990619,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.325038,SED-SAP-DCCEE-PSP-98,701321135,CO1.BDOS.317249,REYES MURILLO LUIS MIGUEL,"Prestar servicios profesionales a la Dirección de Construcción y Conservación de Establecimientos Educativos en las actividades y trámites relacionados con la legalización, saneamiento y los procesos relacionados con predios de acuerdo con los requerimientos que tenga la dirección.",Presentación de oferta,2018-01-22T00:00:00.000,2018-01-22T00:00:00.000,,,,,2018-01-22T00:00:00.000,29852160,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Bogotá,DIRECCION DE CONTRATACION,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93142009,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.315400,701321135,Presentación de oferta
ICBF REGIONAL VALLE DEL CAUCA,899999239,Valle del Cauca,Cali,Nacional,Centralizada,CO1.REQ.1089386,76-192-2020,704142835,CO1.BDOS.1052760,LORENA SANCHEZ CEPEDA,"PRESTAR SERVICIOS PROFESIONALES  EN LA DIRECCION  REGIONAL DEL INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR REGIONAL VALLE DEL CAUCA, APOYANDO LOS TRAMITES ADMINISTRATIVOS, JURIDICOS, CONTRACTUALES Y JUDICIALES SEGUN EL CASO",Presentación de oferta,2020-01-20T00:00:00.000,2020-01-20T00:00:00.000,,,,,2020-01-20T00:00:00.000,41848900,Contratación directa,Servicios profesionales y apoyo a la gestión,300,día(s),,,,No Aplica,REGIONAL VALLE,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.1052044,704142835,Presentación de oferta
INSTITUCIÓN UNIVERSITARIA ITM,800214750,Antioquia,Medellín,Nacional,Centralizada,CO1.REQ.2437341,MC 106 DE 2021,703000075,CO1.BDOS.2367608,Adquisición de equipos especializados requeridos para la actualización y el fortalecimiento de los Laboratorios de Investigación,"Adquisición de equipos especializados requeridos para la actualización y el fortalecimiento de los Laboratorios de Investigación pertenecientes al Centro de Laboratorios de Investigación Parque i y el proyecto de investigación P20208 denominado Estudio de capacidades de sistemas remotos multiespectrales para el monitoreo de cultivos de aguacate Hass, lo anterior, de acuerdo con las especificaciones técnicas",Presentación de oferta,2021-11-09T00:00:00.000,2021-11-09T00:00:00.000,,,,,2021-11-09T00:00:00.000,31877580,Mínima cuantía,Presupuesto inferior al 10% de la menor cuantía,30,día(s),2021-11-17T00:00:00.000,2021-11-17T00:00:00.000,2021-11-17T00:00:00.000,Medellín,JURÍDICA,0,0,25,0,12,0,0,12,5,Seleccionado,70,Si,CO1.AWD.1177932,705745933,No Definido,No Definido,2021-11-24T00:00:00.000,3868834,ELIZABETH LONDOÑO GUINGUE,CONTROLFLUID SAS,No Definido,V1.41111600,Cerrado,Compraventa,No Definido,"V141122400, V145121700",https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2375979,703000075,Adjudicado
SISTEMA ESTRATEGICO DE TRANSPORTE PUBLICO DE PASAJEROS DE POPAYAN MOVILIDAD FUTURA S.A.S.,900323358,Cauca,Popayán,Territorial,Centralizada,CO1.REQ.7396901,MF-CD-07-2025,702166422,CO1.BDOS.7260393,apoyo administrativa,"El contratista se obliga para con Movilidad Futura SAS a prestar servicios profesionales como apoyo del proceso de gestion administrativa del Sistema Estrategico De Transporte Publico De Pasajeros SETP De Popayan, de conformidad con los estudios previos elaborados por la entidad.",Presentación de oferta,2025-01-04T00:00:00.000,2025-01-04T00:00:00.000,,,,,2025-01-04T00:00:00.000,20883333,Contratación directa,Servicios profesionales y apoyo a la gestión,6,Mes(es),,,,Popayán,OFICINA JURÍDICA,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111501,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.7278383,702166422,Presentación de oferta
EMPRESA SOCIAL DEL ESTADO CENTRO DE SALUD SAN MIGUEL DEL MUNICIPIO DE SAN MIGUEL DE SEMA,8200034019,Boyacá,San Miguel De Sema,Territorial,Centralizada,CO1.REQ.9372386,103-2025,718861685,CO1.BDOS.9204465,ERWIN ALEXIS VELANDIA CASTRO,PRESTACION DE SERVICIOS COMO GESTOR COMUNITARIO PARA EL DESARROLLO DE LAS ACTIVIDADES DE ATENCIÓN PRIMARIA EN SALUD DE ACUERDO A LOS LINEAMIENTOS ESTABLECIDOS POR EL MINISTERIO DE SALUD Y PROTECCION SOCIAL PARA LA ESE CENTRO DE SALUD SAN MIGUEL,Presentación de oferta,2025-12-02T00:00:00.000,2025-12-02T00:00:00.000,,,,,2025-12-02T00:00:00.000,3333340,Contratación régimen especial,Regla aplicable,50,día(s),,,,San Miguel De Sema,GERENCIA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85101600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9231841,718861685,Presentación de oferta
GOBIERNO DEPARTAMENTAL,8001136727,Tolima,No Definido,Territorial,Centralizada,CO1.REQ.2405419,CD-2021-PS-2026,702192410,CO1.BDOS.2338708,PRESTACIÓN DE SERVICIOS,CONTRATAR LA PRESTACION DE SERVICIOS PROFESIONALES DE UN ABOGADO ESPECIALIZADO PARA APOYAR EN LOS PROCESOS DE CONTRATACION EN EL MARCO DE LAS ACTIVIDADES DE LA ESTRATEGIA DE ATENCION INTEGRAL A LA POBLACION ADULTA MAYOR EN DESARROLLO DEL PROYECTO FORTALECIMIENTO PARA LA ATENCION INTEGRAL DEL ADULTO MAYOR Y POBLACION CON DISCAPACIDAD DEL DEPARTAMENTO DEL TOLIMA,Presentación de oferta,2021-10-26T00:00:00.000,2021-10-26T00:00:00.000,,,,,2021-10-26T00:00:00.000,9966667,Contratación directa,Servicios profesionales y apoyo a la gestión,65,día(s),,,,Ibagué,SECRETARIA DE INCLUSION SOCIAL Y ENFOQUE DIFERENCIAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111701,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.2343933,702192410,Presentación de oferta
HOSPITAL SAN BERNABE ESE,891900650,No Definido,No Definido,Territorial,Centralizada,CO1.REQ.6195000,110-22-09-254-24,704249119,CO1.BDOS.6074595,PRESTAR LOS SERVICIOS TÉCNICOS IDEPENDIENTES PARA APOYAR EL ÁREA ADMINISTRATIVA Y DE FACTURACION  EN LOS REQUERIMIENTOS QUE SEAN NECESARIOS DE LA E.S.E. HOSPITAL SAN BERNABÉ.,PRESTAR LOS SERVICIOS TÉCNICOS IDEPENDIENTES PARA APOYAR EL ÁREA ADMINISTRATIVA Y DE FACTURACION  EN LOS REQUERIMIENTOS QUE SEAN NECESARIOS DE LA E.S.E. HOSPITAL SAN BERNABÉ.,Presentación de oferta,2024-05-06T00:00:00.000,2024-05-06T00:00:00.000,,,,,2024-05-06T00:00:00.000,1700000,Contratación régimen especial,Regla aplicable,30,día(s),,,,Bugalagrande,FACTURACION,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6082628,704249119,Presentación de oferta
UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,890500622,Norte de Santander,Cúcuta,Territorial,Centralizada,CO1.REQ.4243816,OCO-230067,701754343,CO1.BDOS.4146932,ADQUISICION DE BASCULA PARA PESAJE DE LOS RESIDUOS PELIGROSOS Y NO PELIGROSOS GENERADOS EN LA SEDE CAMPOS ELISEOS DE LOS PATIOS DE LA UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,ADQUISICION DE BASCULA PARA PESAJE DE LOS RESIDUOS PELIGROSOS Y NO PELIGROSOS GENERADOS EN LA SEDE CAMPOS ELISEOS DE LOS PATIOS DE LA UNIVERSIDAD FRANCISCO DE PAULA SANTANDER,Presentación de oferta,2023-03-09T00:00:00.000,2023-03-09T00:00:00.000,,,,,2023-03-09T00:00:00.000,1309000,Contratación régimen especial,Regla aplicable,15,día(s),,,,Cúcuta,VICERRECTORIA ADMINISTRATIVA,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Compraventa,No Definido,V142182800,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.4147470,701754343,Presentación de oferta
HOSPITAL GENERAL DE MEDELLIN LUZ CASTRO DE GUTIERREZ ESE,890904646,Antioquia,No Definido,Territorial,Centralizada,CO1.REQ.8457350,521-2025GH,703059717,CO1.BDOS.8307353,MARITZA CRISTINA BENÍTEZ PARRA,prestacion de servicios como medico especialista en ginecologia y obstetricia,Presentación de oferta,2025-06-24T00:00:00.000,2025-06-24T00:00:00.000,,,,,2025-06-24T00:00:00.000,34397748,Contratación régimen especial,Regla aplicable,45,día(s),,,,Medellín,APOYO LOGISTICO,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.85121600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.8329350,703059717,Presentación de oferta
E.S.E. HOSPITAL SAN SEBASTIAN DE URABA,890985603,Antioquia,Necoclí,Territorial,Centralizada,CO1.REQ.3564084,FACA4219-2022,704356468,CO1.BDOS.3472397,SUMINISTRO IMPLEMENTOS PAPELERIA DE IMPRESA,SUMINISTRO IMPLEMENTOS PAPELERIA DE IMPRESA,Presentación de oferta,2022-11-02T00:00:00.000,2022-11-02T00:00:00.000,,,,,2022-11-02T00:00:00.000,3211328,Contratación régimen especial,Decreto 092 de 2017,30,día(s),,,,Necoclí,CONTRATACION ESE HSSU,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.55121500,Abierto,Decreto 092 de 2017,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.3478469,704356468,Presentación de oferta
GOBERNACIÓN DE LA GUAJIRA,8921150151,La Guajira,Riohacha,Territorial,Centralizada,CO1.REQ.6077873,CD OPS 247 DE 2024,702594383,CO1.BDOS.5959225,DANIELA  VALENTINA GONZALEZ POSADA,"PRESTACIÓN DE SERVICIOS PROFESIONALES COMO COMUNICADORA SOCIAL Y PERIODISTA PARA GARANTIZAR EL FUNCIONAMIENTO DE LA DIRECCIÓN OPERATIVA PARA LA PREVENCIÓN, ATENCIÓN DE EMERGENCIAS Y DESASTRES DEL DEPARTAMENTO DE LA GUAJIRA,",Presentación de oferta,2024-04-11T00:00:00.000,2024-04-11T00:00:00.000,,,,,2024-04-11T00:00:00.000,14000000,Contratación directa,Servicios profesionales y apoyo a la gestión,4,Mes(es),,,,Riohacha,Gobernación de La Guajira,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5966705,702594383,Presentación de oferta
HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO ESE,892000501,Meta,Villavicencio,Territorial,Centralizada,CO1.REQ.6084995,CPS 0792-2024,702938226,CO1.BDOS.5966273,VLADIMIR CUENCA ANDRADE,TRABAJADOR SOCIAL,Presentación de oferta,2024-04-12T00:00:00.000,2024-04-12T00:00:00.000,,,,,2024-04-12T00:00:00.000,18345600,Contratación régimen especial,Regla aplicable,6,Mes(es),,,,Villavicencio,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO ESE,0,0,0,0,0,0,0,0,0,Publicado,50,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.93141507,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.5973662,702938226,Presentación de oferta
AGENCIA DE DESARROLLO RURAL,900948958,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.6383059,NPAA13052024,701551798,CO1.BDOS.6259532,Prestar servicios profesionales para brindar acompañamiento y soporte a la Unidad Técnica Territorial No 3; en la ejecución de las actividades y estrategias relacionadas con el fortalecimiento comerci,"Prestar servicios profesionales para brindar acompañamiento y soporte a la Unidad Técnica Territorial No 3, en la ejecución de las actividades y estrategias relacionadas con el fortalecimiento comercial de las organizaciones ACFC de los departamentos de su zona de influencia, dando cumplimiento al plan operativo de la dirección de comercialización.",Presentación de oferta,2024-06-17T00:00:00.000,2024-06-17T00:00:00.000,,,,,2024-06-17T00:00:00.000,42683333,Contratación directa,Servicios profesionales y apoyo a la gestión,197,día(s),,,,Bogotá,VICEPRESIDENCIA DE GESTION CONTRACTUAL,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80111600,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.6275443,701551798,Presentación de oferta
INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,800150861,Distrito Capital de Bogotá,No Definido,Nacional,Centralizada,CO1.REQ.10272944,04-SC-DRSU-0009-2026,701870321,CO1.BDOS.10103253,ADQUISICION INSTALACION ADECUACION Y PUESTA EN FUNCIONAMIENTO DE DOS CABINAS PARA SECADO DE PRENDAS PARA LA REGIONAL SUR DEL INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,ADQUISICION INSTALACION ADECUACION Y PUESTA EN FUNCIONAMIENTO DE DOS CABINAS PARA SECADO DE PRENDAS PARA LA REGIONAL SUR DEL INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,Presentación de oferta,2026-03-17T00:00:00.000,2026-03-17T00:00:00.000,,,,,2026-03-17T00:00:00.000,0,Solicitud de información a los Proveedores,No Defenido,90,día(s),2026-03-24T00:00:00.000,,2026-03-17T00:00:00.000,No Aplica,REGIONAL SUR,296,0,1,0,0,0,0,0,0,Cancelado,100,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.41104600,Abierto,No Especificado,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.10130364,701870321,Presentación de oferta
SECRETARIA DISTRITAL DE HACIENDA,899999061,Distrito Capital de Bogotá,No Definido,Territorial,Centralizada,CO1.REQ.9408314,SDH-CD-0647-2025,702069113,CO1.BDOS.9239966,Prestar los servicios profesionales para el desarrollo de las actividades del modelo integrado de planeación y gestión de los procesos que se encuentran a cargo de la Dirección Jurídica,Prestar los servicios profesionales para el desarrollo de las actividades del modelo integrado de planeación y gestión de los procesos que se encuentran a cargo de la Dirección Jurídica.,Presentación de oferta,2025-12-09T00:00:00.000,2025-12-09T00:00:00.000,,,,,2025-12-09T00:00:00.000,40114620,Contratación directa,Servicios profesionales y apoyo a la gestión,7,Mes(es),,,,No Aplica,UNIDAD DE CONTRATACION DAC,0,0,0,0,0,0,0,0,0,Seleccionado,70,No,No Adjudicado,No Definido,No Definido,No Definido,,0,No Adjudicado,No Definido,No Definido,V1.80161504,Abierto,Prestación de servicios,No Definido,No definido,https://community.secop.gov.co/Public/Tendering/OpportunityDetail/Index?noticeUID=CO1.NTC.9267681,702069113,Presentación de oferta
